"Character","Source","SB Ver","Img","Name","Type","Target","Formula","Multiplier","Element","Time","Effects","Counter","Auto Target","SB","School","Name (JP)","ID","GL","✓"
"Beatrix","Seiken Thunder Slash","BSB2","","Divine Hazard","PHY","Single enemy","Physical","1.96","Holy, Lightning","1.65","Four single attacks (0.49 each), grants [Knight +15% Boost 2] to the user","Y","Lowest HP% enemy","50","Knight","セイントハザード","30512382","✓","✓"
"Kuja","Force Symphony","BSB1","","Clutch Shot","BLK","Single enemy","Magical","8.16","Dark, NE","1.65","Four single attacks (2.04 each), 2.86 multiplier if the user has any Doom","Y","Lowest HP% enemy","50","Black Magic","スナッチショット","30510761","✓","✓"
"Kuja","Force Symphony","BSB1","","Burst Energy","BLK","All enemies","Magical","5.88","Dark, NE","1.65","Two group attacks (2.94 each), 4.12 multiplier if the user has any Doom","Y","All enemies","50","Black Magic","バーストエナジー","30510762","✓","✓"
"Kuja","Corrupt Refrain","BSB2","","Soul Thruster","BLK","Single enemy","Magical","8.00","Dark, NE","0.83","Four single attacks (2.00 each), causes [Doom Timer -3] to the user","Y","Lowest HP% enemy","50","Darkness","ソウルスラスター","30512651","✓","✓"
"Kuja","Corrupt Refrain","BSB2","","Dark Ensemble","BLK","Single enemy","Magical","14.30","Dark, NE","1.65","2/3/4/5 single attacks (2.86 each) if the user's Doom timer is below 40/25/15","Y","Lowest HP% enemy","50","Darkness","ダークアンサンブル","30512652","✓","✓"
"Marcus","Poison Impulse","BSB1","","Poisoned Magic","PHY","Single enemy","Physical","1.80","Wind, Poison","0.83","Two single attacks (0.90 each), [MAG -50%] for 15 seconds","Y","Random enemy without status","50","Thief","マジックポイズン","30512131","✓","✓"
"Marcus","Poison Impulse","BSB1","","Poisoned Armor","PHY","Single enemy","Physical","1.80","Wind, Poison","0.83","Two single attacks (0.90 each), [DEF -40%] for 15 seconds","Y","Random enemy without status","50","Thief","アーマーポイズン","30512132","✓","✓"
"Tidus","Abes All-star","BSB1","","Volley Shot","PHY","Single enemy","Physical","2.16","Water, NE","1.65","Four single ranged attacks (0.54 each)","Y","Lowest HP% enemy","50","Combat","ボレーシュート","30510091","✓","✓"
"Tidus","Abes All-star","BSB1","","Spin Ball","PHY","All enemies","Physical","1.50","Water, NE","1.65","Two group ranged attacks (0.75 each)","Y","All enemies","50","Combat","スピンボール","30510092","✓","✓"
"Tidus","Sonic Strike","BSB2","","Dash Shot","PHY","Single enemy","Physical","2.16","Water, NE","0.83","Four single ranged attacks (0.54 each)","Y","Lowest HP% enemy","50","Sharpshooter","ダッシュシュート","30512091","✓","✓"
"Tidus","Sonic Strike","BSB2","","Invigorating Shot","PHY","Single enemy","Physical","1.68","Water, NE","1.65","Two single ranged attacks (0.84 each), grants [Sharpshooter +15% Boost 3] to the user","Y","Lowest HP% enemy","50","Sharpshooter","エナジーショット","30512092","✓","✓"
"Yuna","Trigger Happy","BSB1","","Scattershot","NAT","All enemies","Magical","8.00","-","1.65","Two group attacks (4.00 each)","N","All enemies","50","Special","マルチショット","30510021","✓","✓"
"Yuna","Trigger Happy","BSB1","","Soul Spring","WHT","All allies","Magical","2.00","Holy","1.65","Restores HP (15), damages undeads","N","All allies","50","White Magic","命の泉","30510022","✓","✓"
"Yuna","Tenets of the Fayth","BSB2","","Valefor","SUM","Self","","","","1.65","Grants [Summon Valefor]","N","Self","50","Summoning","ヴァルファーレ召喚","30510781","✓","✓"
"Yuna","Tenets of the Fayth","BSB2","","Valefor (S)","SUM","All enemies","Magical","19.20","-","1.65","Four group attacks (4.80 each), minimum damage 1100, removes [Summon Valefor] to the user","N","All enemies","50","Summoning","ヴァルファーレ召喚","30510781","✓","✓"
"Yuna","Tenets of the Fayth","BSB2","","Breath of the Heavens","WHT","All allies","Magical","2.00","Holy","1.65","Restores HP (25), damages undeads","N","All allies","50","White Magic","天来の息吹","30510782","✓","✓"
"Yuna","Tenets of the Fayth","BSB2","","Breath of the Heavens (S)","SUM","All enemies","Magical","4.80","-","1.65","One group attack (4.80), minimum damage 1100, restores HP (25) to all allies","N","All enemies","50","Summoning","天来の息吹","30510782","✓","✓"
"Wakka","Assault Reels","BSB1","","Wither Tackle","PHY","Single enemy","Physical","2.30","-","1.65","One single ranged attack (2.30), [MAG -50%] for 15 seconds","Y","Random enemy","50","Support","ウィザータックル","30510391","✓","✓"
"Wakka","Assault Reels","BSB1","","Pile Wither","PHY","Single enemy","Physical","2.30","-","1.65","One single ranged attack (2.30), [ATK -40%] for 15 seconds","Y","Random enemy","50","Support","パイルウィザー","30510392","✓","✓"
"Wakka","Dual Buster","BSB2","","Wither Magic","PHY","Single enemy","Physical","2.20","Water, NE","1.65","Two single ranged attacks (1.10 each), [MAG -50%] for 15 seconds","Y","Random enemy without status","50","Support","ウィザーマジック","30513001","✓","✓"
"Wakka","Dual Buster","BSB2","","Wither Defense","PHY","Single enemy","Physical","2.20","Water, NE","1.65","Two single ranged attacks (1.10 each), [DEF -40%] for 15 seconds","Y","Random enemy without status","50","Support","ウィザーディフェンス","30513002","✓","✓"
"Lulu","Triple Threat","BSB1","","Freezing Flame","BLK","Single enemy","Magical","10.48","Ice, Fire","1.65","Four single attacks (2.62 each)","Y","Lowest HP% enemy","50","Black Magic","氷結ファイア","30510801","✓","✓"
"Lulu","Triple Threat","BSB1","","Freezing Water","BLK","Single enemy","Magical","10.48","Ice, Water","1.65","Four single attacks (2.62 each)","Y","Lowest HP% enemy","50","Black Magic","氷結ウォータ","30510802","✓","✓"
"Kimahri","Aqua Breath (X)","BSB1","","Liquid Drain","PHY","Single enemy","Physical","1.88","Water, NE","1.65","Four single ranged attacks (0.47 each), restores HP to the lowest HP% ally for 25% of their maximum HP","Y","Lowest HP% enemy","50","Combat","ドレインリキッド","30511351","✓","✓"
"Kimahri","Aqua Breath (X)","BSB1","","Liquid Osmose","PHY","Single enemy","Physical","1.60","Water, NE","1.65","Two single ranged attacks (0.80 each), smart ether 1 to the user","Y","Lowest HP% enemy","50","Combat","アスピルリキッド","30511352","✓","✓"
"Rikku","Machinations","BSB1","","Shockstorm","PHY","All enemies","Physical","1.40","Water, Lightning","1.65","Two group ranged attacks (0.70 each), causes [Stun] (11%)","Y","All enemies","50","Machinist","ショックストーム","30510271","✓","✓"
"Rikku","Machinations","BSB1","","Anti-Power/Armor Shell","PHY","Single enemy","Physical","2.00","-","1.65","Two single ranged attacks (1.00 each), [ATK and DEF -20%] for 20 seconds, [ATK and DEF +20%] to the user for 20 seconds","Y","Lowest HP% enemy","50","Machinist","反パワー&アーマー弾","30510272","✓","✓"
"Rikku","Team Bomb","BSB2","","Flash Flood","PHY","Single enemy","Physical","1.88","Water, NE","0.83","Four single ranged attacks (0.47 each)","Y","Lowest HP% enemy","50","Machinist","フラッシュフラッド","30512451","✓","✓"
"Rikku","Team Bomb","BSB2","","Waterfall","PHY","Single enemy","Physical","1.72","Water, NE","1.65","Two single ranged attacks (0.86 each), [ATK -50%] for 20 seconds, [ATK +50%] to the user for 20 seconds","Y","Lowest HP% enemy","50","Machinist","ウォーターフォール","30512452","✓","✓"
"Auron","Bushido","BSB1","","Guardian's Resolve","PHY","Single enemy","Physical","2.40","-","1.65","One single attack (2.40), heals the user for 20% of the damage dealt","Y","Lowest HP% enemy","50","Samurai","覚悟を決めろ","30510381","✓","✓"
"Auron","Bushido","BSB1","","Decisive Instant","PHY","All enemies","Physical","1.82","-","1.65","Two group attacks (0.91 each), grants [Retaliate] to the user for 15 seconds","Y","All enemies","50","Samurai","決断する時","30510382","✓","✓"
"Auron","Tornado","BSB2","","Incandesce","PHY","Single enemy","Physical","2.16","Fire, NE","1.65","Four single attacks (0.54 each)","Y","Lowest HP% enemy","50","Samurai","灼炎","30511331","✓","✓"
"Auron","Tornado","BSB2","","Crimson Lotus","PHY","Single enemy","Physical","1.96","Fire, NE","1.65","Two single attacks (0.98 each), grants [Dark Bargain] to the user for 20 seconds","Y","Lowest HP% enemy","50","Samurai","紅蓮","30511332","✓","✓"
"Auron","Fiery Heart","BSB3","","Fangcrush Blade","PHY","Single enemy","Physical","2.20","Fire, NE","1.65","Two single attacks (1.10 each), [ATK -40%] for 15 seconds","Y","Random enemy without status","50","Samurai","牙砕の太刀","30512661","✓","✓"
"Auron","Fiery Heart","BSB3","","Spellbreak Blade","PHY","Single enemy","Physical","2.20","Fire, NE","1.65","Two single attacks (1.10 each), [MAG -50%] for 15 seconds","Y","Random enemy without status","50","Samurai","魔断の太刀","30512662","✓","✓"
"Jecht","Final Transformation","BSB1","","Jecht Stream","PHY","Single enemy","Physical","2.16","Dark, NE","1.65","Four single ranged attacks (0.54 each)","Y","Lowest HP% enemy","50","Monk","ジェクトストリーム","30510211","✓","✓"
"Jecht","Final Transformation","BSB1","","Jecht Bomber","PHY","All enemies","Physical","1.50","Dark, NE","1.65","Two group ranged attacks (0.75 each)","Y","All enemies","50","Monk","ジェクトボマー","30510212","✓","✓"
"Jecht","Wound Up","BSB2","","Eagle Talons","PHY","Single enemy","Physical","2.16","Fire, NE","0.83","Four single attacks (0.54 each)","Y","Lowest HP% enemy","50","Monk","イーグルラッシュ","30512671","✓","✓"
"Jecht","Wound Up","BSB2","","Rising Fist","PHY","Single enemy","Physical","1.95","Fire, NE","1.65","Three single attacks (0.65 each), grants [Monk +15% Boost 3] to the user","Y","Lowest HP% enemy","50","Monk","ライジングフィスト","30512672","✓","✓"
"Braska","Trine Summoning","BSB1","","Ifrit","SUM","Self","","","","1.65","Grants [Lingering Spirit] to the user for 20 seconds, grants [Summon Ifrit] to the user","N","Self","50","Summoning","イフリート召喚","30511631","✓","✓"
"Braska","Trine Summoning","BSB1","","Ifrit (S)","SUM","All enemies","Magical","17.00","Fire, NE","1.65","Four group attacks (4.25 each), minimum damage 1100, removes [Summon Ifrit] to the user","N","All enemies","50","Summoning","イフリート召喚","30511631","✓","✓"
"Braska","Trine Summoning","BSB1","","Eternal Prayer","SUM","Single enemy","Magical","7.96","Fire, NE","1.65","Four single attacks (1.99 each), minimum damage 1100","N","Lowest HP% enemy","50","Summoning","永遠への願い","30511632","✓","✓"
"Braska","Trine Summoning","BSB1","","Eternal Prayer (S)","SUM","Single enemy","Magical","9.95","Fire, NE","1.65","Five single attacks (1.99 each), minimum damage 1100","N","Lowest HP% enemy","50","Summoning","永遠への願い","30511632","✓","✓"
"Paine","Grand Storm","BSB1","","Aqua Storm","PHY","Single enemy","Physical","2.52","Water, Wind","1.65","Four single attacks (0.63 each)","Y","Lowest HP% enemy","50","Spellblade","アクアストーム","30511341","✓","✓"
"Paine","Grand Storm","BSB1","","Aqua Terra","PHY","Single enemy","Physical","2.52","Water, Earth","1.65","Four single attacks (0.63 each)","Y","Lowest HP% enemy","50","Spellblade","アクアグラウンド","30511342","✓","✓"
"Paine","Whelmen","BSB2","","Aqua Slash","PHY","Single enemy","Physical","2.16","Water, NE","1.65","Four single attacks (0.54 each)","Y","Lowest HP% enemy","50","Spellblade","アクアスラッシュ","30512461","✓","✓"
"Paine","Whelmen","BSB2","","Aqua Drive","PHY","Single enemy","Physical","1.68","Water, NE","1.65","Three single attacks (0.56 each), grants [Spellblade +15% Boost 3] to the user","Y","Lowest HP% enemy","50","Spellblade","アクアドライブ","30512462","✓","✓"
"Seymour","Anima's Pain","BSB1","","Death's Release","BLK","Single enemy","Magical","8.68","Dark, NE","1.65","Four single attacks (2.17 each), causes [Instant KO] (9%)","Y","Lowest HP% enemy","50","Black Magic","死色の救済","30510791","✓","✓"
"Seymour","Anima's Pain","BSB1","","Mortisunder","BLK","All enemies","Magical","6.08","Dark, NE","1.65","Two group attacks (3.04 each), causes [Slow] (16%)","Y","All enemies","50","Black Magic","幻光天破","30510792","✓","✓"
"Seymour","Guado Grudge","BSB2","","Thirst for Destruction","BLK","Single enemy","Magical","13.20","Dark, NE","1.65","Six single attacks (2.20 each), damages the user for 35% max HP","Y","Lowest HP% enemy","50","Black Magic","破滅の願望","30512171","✓","✓"
"Seymour","Guado Grudge","BSB2","","Grave Vengeance","BLK","Self","","","","1.65","Grants [Phantom Regen] to the user, grants [Magic Bargain] to the user for 20 seconds","N","Self","50","Black Magic","死人の怨念","30512172","✓","✓"
"Shantotto","Play Rough","BSB1",""," Fire Play","BLK","Single enemy","Magical","8.00","Lightning, Fire","0.83","Four single attacks (2.00 each)","Y","Lowest HP% enemy","50","Black Magic","ブチ切れファイア","30510991","✓","✓"
"Shantotto","Play Rough","BSB1","","Ice Play","BLK","Single enemy","Magical","8.00","Lightning, Ice","0.83","Four single attacks (2.00 each)","Y","Lowest HP% enemy","50","Black Magic","ブチ切れブリザド","30510992","✓","✓"
"Ayame","Meikyo Shisui","BSB1","","Chillfang Blade","PHY","Single enemy","Physical","1.88","Ice, NE","0.83","Four single attacks (0.47 each)","Y","Lowest HP% enemy","50","Samurai","刀極技・凍牙","30510501","✓","✓"
"Ayame","Meikyo Shisui","BSB1","","Icewyrm Blade","PHY","All enemies","Physical","1.30","Ice, NE","1.65","Two group attacks (0.65 each), grants [Dark Bargain] to the user for 20 seconds","Y","All enemies","50","Samurai","刀秘技・氷龍","30510502","✓","✓"
"Curilla","Intervention","BSB1","","Requiescat","PHY","Single enemy","Physical","2.32","Holy, NE","1.65","Four single attacks (0.58 each), grants [High Regen] to the user for 25 seconds","Y","Lowest HP% enemy","50","Knight","レクイエスカット","30510511","✓","✓"
"Curilla","Intervention","BSB1","","Blade of Uriel","PHY","All enemies","Physical","1.50","Holy, NE","1.65","Two group attacks (0.75 each), grants [Sentinel] to the user for 25 seconds","Y","All enemies","50","Knight","ウリエルブレード","30510512","✓","✓"
"Prishe","Nullifying Dropkick","BSB1","","Spin Combo","PHY","Single enemy","Physical","2.40","-","1.65","3/4/5/6 single attacks (0.80 each) at 1/2/3 different Monk abilities used, reset","Y","Lowest HP% enemy","50","Monk","スピンコンボ","30511261","✓","✓"
"Prishe","Nullifying Dropkick","BSB1","","Headlong Tackle","PHY","Single enemy","Physical","2.20","-","1.65","Four single attacks (0.55 each), grants [Dark Bargain] to the user","Y","Lowest HP% enemy","50","Monk","ライジングタックル","30511262","✓","✓"
"Lion","Walk the Plank","BSB1","","Broken Blade","PHY","Single enemy","Physical","2.00","-","0.83","One single attack (2.00), [ATK -40%] for 15 seconds","Y","Random enemy","50","Thief","ブレイクエッジ","30511271","✓","✓"
"Lion","Walk the Plank","BSB1","","Fraying Guard","PHY","Single enemy","Physical","2.00","-","0.83","One single attack (2.00), [DEF -40%] for 15 seconds","Y","Random enemy","50","Thief","ガードステッチ","30511272","✓","✓"
"Aphmau","Realignment","BSB1","","Activate","WHT","Single ally","","","","1.65","Restores HP (60), grants [Summon Activate] to the user","Y","Lowest HP% ally","50","White Magic","アクティベート","30511761","✓","✓"
"Aphmau","Realignment","BSB1","","Activate (S)","WHT","Single enemy","Magical","10.48","Lightning, NE","1.65","Four single attacks (2.62 each), restores HP (60) to the lowest HP% ally, removes [Summon Activate] to the user","Y","Lowest HP% enemy","50","White Magic","アクティベート","30511761","✓","✓"
"Aphmau","Realignment","BSB1","","Light Maneuver","WHT","All allies","","","","1.65","Restores HP (25)","Y","All allies","50","White Magic","ライトマニューバ","30511762","✓","✓"
"Aphmau","Realignment","BSB1","","Light Maneuver (S)","WHT","Single enemy","Magical","10.28","Lightning, NE","1.65","Two single attacks (5.14 each), restores HP (25) to all allies","Y","Lowest HP% enemy","50","White Magic","ライトマニューバ","30511762","✓","✓"
"Zeid","Abyssal Strike","BSB1","","Nether Void","PHY","Single enemy","Physical","1.96","Dark, NE","1.65","Four single attacks (0.49 each), five attacks if exploiting elemental weakness","Y","Lowest HP% enemy","50","Darkness","ネザーヴォイド","30511771","✓","✓"
"Zeid","Abyssal Strike","BSB1","","Desperate Strike","PHY","All enemies","Physical","1.30","Dark, NE","1.65","Two group attacks (0.65 each), grants [Dark Bargain] to the user for 20 seconds","Y","Lowest HP% enemy","50","Darkness","デスペレートブロー","30511772","✓","✓"
"Lilisette","Vivifying Waltz","BSB1","","Gust Slash","PHY","Single enemy","Physical","1.80","Lightning, Wind","0.83","One single attack (1.80), [MAG -50%] for 15 seconds","Y","Random enemy without status","50","Dancer","ガストスラッシュ","30513301","✓","✓"
"Lilisette","Vivifying Waltz","BSB1","","Divine Waltz","NAT","All allies","Magical","2.00","Holy","1.65","Restores HP (25), damages undeads","Y","All allies","50","Dancer","ディバインワルツ","30513302","✓","✓"
"Vaan","Ark Blast","BSB1","","Addle","PHY","Single enemy","Physical","2.00","-","0.83","One single attack (2.00), [MAG -50%] for 15 seconds","Y","Random enemy","50","Support","魔攻破壊","30510172","✓","✓"
"Vaan","Ark Blast","BSB1","","Expose","PHY","Single enemy","Physical","2.00","-","0.83","One single attack (2.00), [DEF -40%] for 15 seconds","Y","Random enemy","50","Support","防御破壊","30510171","✓","✓"
"Balthier","Gatling Gun","BSB1","","Mud Shot","PHY","Single enemy","Physical","2.30","-","1.65","Two single ranged attacks (1.15 each), 1.40 multiplier if the target has Blind, causes [Blind] (60%)","Y","Random enemy without status","60","Machinist","ソイルショット","30510231","✓","✓"
"Balthier","Gatling Gun","BSB1","","Wyrmfire Shot","PHY","Single enemy","Physical","2.44","Fire, NE","1.65","Four single ranged attacks (0.61 each)","Y","Lowest HP% enemy","50","Machinist","ナパームショット","30510232","✓","✓"
"Balthier","Spark of Change","BSB2","","Oil Bomb","PHY","Single enemy","Physical","0.60","Fire, NE","1.65","Two single ranged attacks (0.30 each), 25% chance to cause [Imperil Fire 10%] for 15 seconds","Y","Lowest HP% enemy","50","Machinist","オイルボム","30511601","✓","✓"
"Balthier","Spark of Change","BSB2","","Flame Ignition","PHY","Single enemy","Physical","0.96","Fire, NE","1.65","Four single ranged attacks (0.24/0.54/0.84/1.20 each) scaling with [Oil Bomb Uses]","Y","Lowest HP% enemy","50","Machinist","フレイムラプチャー","30511602","✓","✓"
"Fran","Gaze of the Void","BSB1","","Gleaming Wyrmfang","PHY","Single enemy","Physical","2.40","-","1.65","Two single ranged attacks (1.20 each), [ATK -40%] for 15 seconds","Y","Random enemy without status","50","Support","竜牙閃","30510981","✓","✓"
"Fran","Gaze of the Void","BSB1","","Paling Breaker","PHY","Single enemy","Physical","2.40","-","1.65","Two single ranged attacks (1.20 each), [RES -50%] for 15 seconds","Y","Random enemy without status","50","Support","崩魔壁","30510982","✓","✓"
"Fran","Thundering Hail","BSB2","","Icebolt Steelbane","PHY","Single enemy","Physical","2.20","Ice, Lightning","1.65","Two single ranged attacks (1.10 each), [ATK -40%] for 15 seconds","Y","Random enemy without status","50","Support","氷雷攻落","30512681","✓","✓"
"Fran","Thundering Hail","BSB2","","Icebolt Runebane","PHY","Single enemy","Physical","2.20","Ice, Lightning","1.65","Two single ranged attacks (1.10 each), [MAG -50%] for 15 seconds","Y","Random enemy without status","50","Support","氷雷魔崩","30512682","✓","✓"
"Basch","Shining Ray","BSB1","","Blade of Doom","PHY","Single enemy","Physical","2.08","Holy","1.65","Four single attacks (0.52 each), five attacks if exploiting elemental weakness","Y","Lowest HP% enemy","50","Knight","滅魔の刃","30510961","✓","✓"
"Basch","Shining Ray","BSB1","","Beacon of Light","PHY","All enemies","Physical","1.30","Holy, NE","1.65","Two group attacks (0.65 each), grants [Retaliate] to the user for 15 seconds","Y","All enemies","50","Knight","破邪の舞","30510962","✓","✓"
"Ashe","Dusk's Decree","BSB1","","Cleansing Storm","BLK","Single enemy","Magical","10.52","Lightning","1.65","Four single attacks (2.63 each), restores HP (60) to the user","Y","Lowest HP% enemy","50","Black Magic","清浄なる雷光","30510361","✓","✓"
"Ashe","Dusk's Decree","BSB1","","Rumbling Flash","BLK","All enemies","Magical","6.28","Lightning, NE","1.65","Two group attacks (3.14 each)","Y","All enemies","50","Black Magic","轟きの閃光","30510362","✓","✓"
"Penelo","Evanescence","BSB1","","Divine Twist","WHT","Single enemy","Magical","10.52","Holy","1.65","Four single attacks (2.63 each), [MND +15%] to the user for 25 seconds","Y","Lowest HP% enemy","50","White Magic","ホーリーステップ","30510371","✓","✓"
"Penelo","Evanescence","BSB1","","Mending Dance","WHT","All allies","Magical","2.00","Holy","1.65","Restores HP (25), damages undeads","Y","All allies","50","White Magic","癒しのダンス","30510372","✓","✓"
"Penelo","Resurrection","BSB2","","White Regen","WHT","Single ally","Magical","4.00","Holy","1.65","Restores HP (105), grants [High Regen], damages undeads","Y","Lowest HP% ally","50","White Magic","ホワイトリジェネ","30512181","✓","✓"
"Penelo","Resurrection","BSB2","","Healing Waltz","WHT","All allies","Magical","2.00","Holy","1.65","Restores HP (25), damages undeads","Y","All allies","50","White Magic","ヒールワルツ","30512182","✓","✓"
"Gabranth","Innocence","BSB1","","Judge's Rondo","PHY","Single enemy","Physical","1.88","Dark, NE","0.83","Four single attacks (0.47 each)","Y","Lowest HP% enemy","50","Combat","ジャッジ・ロンド","30510951","✓","✓"
"Gabranth","Innocence","BSB1","","Blood Trial","PHY","Single enemy","Physical","2.20","Dark, NE","1.65","One single attack (2.20), heals the user for 20% of the damage dealt","Y","Lowest HP% enemy","50","Darkness","ジャッジ・ブラッド","30510952","✓","✓"
"Larsa","Life Crystal","BSB1","","Quiet Contemplation","WHT","Single ally","Magical","4.00","Holy","0.01","Restores HP (105), damages undeads","Y","Lowest HP% ally","50","White Magic","白眉の静思","30511311","✓","✓"
"Larsa","Life Crystal","BSB1","","Sign of Integrity","WHT","All allies","Magical","2.00","Holy","1.65","Restores HP (25), damages undeads","Y","All allies","50","White Magic","廉潔の証明","30511312","✓","✓"
"Vayne","Force of Will","BSB1","","Hand of Empire","PHY","Single enemy","Physical","1.88","Dark, NE","1.65","Four single attacks (0.47 each), restores HP to the user for 25% of the user's maximum HP","Y","Lowest HP% enemy","50","Monk","明王掌","30510971","✓","✓"
"Vayne","Force of Will","BSB1","","Culling of Darkness","BLK","Single enemy","Magical","8.40","Dark, NE","1.65","Four single attacks (2.10 each), restores HP to the user for 25% of the user's maximum HP","Y","Lowest HP% enemy","50","Black Magic","冥天破","30510972","✓","✓"
"Reks","Whitefall","BSB1","","Elemental Strike","PHY","Single enemy","Physical","2.40","Lightning, Ice","1.65","Four single attacks (0.60 each), 0.75 multiplier if exploiting elemental weakness","Y","Lowest HP% enemy","50","Spellblade","エレメントドライブ","30511591","✓","✓"
"Reks","Whitefall","BSB1","","Healing Edge","PHY","Single enemy","Physical","2.32","-","1.65","Four single attacks (0.58 each), restores HP to the lowest HP% ally for 25% of their maximum HP","Y","Lowest HP% enemy","50","Knight","ヒールエッジ","30511592","✓","✓"
"Lightning","Requiem of the Goddess","BSB1","","Flourish of Steel","PHY","Single enemy","Physical","1.84","-","1.65","Four single attacks (0.46 each), 80% additional critical chance, causes [Stun] (9%)","Y","Lowest HP% enemy","50","Combat","連閃","30510041","✓","✓"
"Lightning","Requiem of the Goddess","BSB1","","Skyward Swing","PHY","All enemies","Physical","1.26","-","1.65","Two group attacks (0.63 each), 80% additional critical chance, causes [Slow] (16%)","Y","All enemies","50","Combat","天臨","30510042","✓","✓"
"Lightning","Focused Bolts","BSB2","","Azure Lightning","PHY","Single enemy","Physical","1.88","Lightning, NE","0.83","Four single attacks (0.47 each)","Y","Lowest HP% enemy","50","Combat","紫電","30511051","✓","✓"
"Lightning","Focused Bolts","BSB2","","Thunderclap","PHY","All enemies","Physical","1.20","Lightning, NE","0.83","Two group attacks (0.60 each)","Y","All enemies","50","Combat","迅雷","30511052","✓","✓"
"Snow","Here We Go!","BSB1","","Icy Revenge","PHY","Single enemy","Physical","2.16","Ice, NE","1.65","Four single attacks (0.54 each), ATK increases as HP decreases","Y","Lowest HP% enemy","50","Monk","リベンジフロスト","30510731","✓","✓"
"Snow","Here We Go!","BSB1","","Frost Charge","PHY","Single enemy","Physical","2.40","Ice, NE","1.65","Three single attacks (0.80 each), grants [Oathsworn Espada] to the user for 20 seconds","Y","Lowest HP% enemy","50","Monk","アイシクルチャージ","30510732","✓","✓"
"Snow","A Hero Rides","BSB2","","Frost Drive","PHY","Single enemy","Physical","2.44","Ice","1.65","Four single attacks (0.61 each), five attacks if exploiting elemental weakness","Y","Lowest HP% enemy","50","Monk","フロストドライブ","30511821","✓","✓"
"Snow","A Hero Rides","BSB2","","Spinning Diamond","PHY","All enemies","Physical","1.50","Ice, NE","1.65","Two group attacks (0.75 each), [DEF +50%] to the user for 20 seconds","Y","All enemies","50","Monk","ダイヤモンドターン","30511822","✓","✓"
"Vanille","Transcendent Dream","BSB1","","Light Eternal","WHT","Single enemy","Magical","10.60","Holy","1.65","Two single attacks (5.30 each), [RES -30%] for 25 seconds","Y","Lowest HP% enemy","50","White Magic","久遠の光印","30510401","✓","✓"
"Vanille","Transcendent Dream","BSB1","","Breath of Vitality","WHT","All allies","Magical","2.00","Holy","1.65","Restores HP (25), damages undeads","Y","All allies","50","White Magic","命脈の息吹","30510402","✓","✓"
"Vanille","Shifting Worlds","BSB2","","Splendorous Blessing","WHT","Single ally","Magical","4.00","Holy","0.01","Restores HP (80), damages undeads, grants [High Regen]","Y","Lowest HP% enemy","50","White Magic","極彩の恵み","30512791","✓","✓"
"Vanille","Shifting Worlds","BSB2","","Future's Omen","WHT","All allies","Magical","2.00","Holy","1.65","Restores HP (25), damages undeads","Y","All allies","50","White Magic","未来への兆し","30512792","✓","✓"
"Sazh","Choco-Chick Blues","BSB1","","Protect Puncture","PHY","Single enemy","Physical","2.10","-","1.65","One single ranged attack (2.10), [ATK and DEF -20%] for 15 seconds","Y","Random enemy","50","Support","デプロテショット","30511041","✓","✓"
"Sazh","Choco-Chick Blues","BSB1","","Shell Shatter","PHY","Single enemy","Physical","2.10","-","1.65","One single ranged attack (2.10), [MAG and RES -20%] for 15 seconds","Y","Random enemy","50","Support","デシェルショット","30511042","✓","✓"
"Hope","Divine Judgment","BSB1","","Purification","BLK","Single enemy","Magical","8.96","Holy, NE","1.65","Four single attacks (2.24 each)","Y","Lowest HP% enemy","50","Black Magic","鎧袖一触【XIII】","30510191","✓","✓"
"Hope","Divine Judgment","BSB1","","Obliterator","BLK","Single enemy","Magical","10.48","Earth, NE","1.65","Four single attacks (2.62 each)","Y","Lowest HP% enemy","50","Black Magic","金剛掌","30510192","✓","✓"
"Hope","Explosive Fist","BSB2","","Alexander","SUM","All enemies","","","","1.65","Causes [Slow] (29%), removes positive effects, grants [Summon Alexander] to the user","N","All enemies","50","Summoning","アレキサンダー召喚","30511121","✓","✓"
"Hope","Explosive Fist","BSB2","","Alexander (S)","SUM","All enemies","Magical","17.00","Holy, NE","1.65","Four group attacks (4.25 each), minimum damage 1100, removes [Summon Alexander] to the user","N","All enemies","50","Summoning","アレキサンダー召喚","30511121","✓","✓"
"Hope","Explosive Fist","BSB2","","Divine Judge","BLK","Single enemy","Magical","10.00","Holy, NE","1.65","Four single attacks (2.50 each)","Y","Lowest HP% enemy","50","Black Magic","聖裁","30511122","✓","✓"
"Hope","Explosive Fist","BSB2","","Divine Judge (S)","BLK","Single enemy","Magical","10.00","Holy, NE","1.65","Four single attacks (2.50 each), causes [Stun] (15%)","Y","Lowest HP% enemy","50","Black Magic","聖裁","30511122","✓","✓"
"Fang","Megaflare","BSB1","","Dragon Claws","PHY","Single enemy","Physical","2.16","Wind, NE","1.65","Four single attacks (0.54 each)","Y","Lowest HP% enemy","50","Dragoon","ドラゴンクロー","30510241","✓","✓"
"Fang","Megaflare","BSB1","","Whirlwind","PHY","All enemies","Physical","1.50","Wind, NE","1.65","Two group attacks (0.75 each)","Y","All enemies","50","Dragoon","エアリアルレイヴ","30510242","✓","✓"
"Fang","Raging Whirlwind","BSB2","","Seething Winds","PHY","Single enemy","Physical","2.08","Wind","1.65","Four single attacks (0.52 each), five attacks if exploiting elemental weakness","Y","Lowest HP% enemy","50","Combat","猛り舞う風","30511581","✓","✓"
