"Realm Core Core Core Core Core Core Core Core Core Core Core Core Core Core","Character Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro Tyro","Img ","Name HP +100 HP +200 HP +300 HP +400 HP +1000 HP +100 HP +100 HP +100 HP +100 HP +200 HP +200 HP +200 HP +200 HP +400","Effect HP +100 HP +200 HP +300 HP +400 HP +1000 HP +100 HP +100 HP +100 HP +100 HP +200 HP +200 HP +200 HP +200 HP +400","Mote 1 Required Spirit (6★) Spirit (6★) Spirit (6★) Spirit (6★) Spirit (6★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★) Spirit (7★)","5 7 10 13 15 1 1 1 1 2 2 2 2 4","Mote 2 Required Dexterity (6★) Dexterity (6★) Dexterity (6★) Dexterity (6★) Dexterity (6★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★) Dexterity (7★)","5 7 10 13 15 1 1 1 1 2 2 2 2 4","Mote 3 Required Vitality (6★) Vitality (6★) Vitality (6★) Vitality (6★) Vitality (6★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★) Vitality (7★)","5 7 10 13 15 1 1 1 1 2 2 2 2 4","Mote 4 Required ","","Hero Mote Required ",""
"Type-0","Kurasame","","DEF +10","DEF +10","Dexterity (6★)","7","Vitality (6★)","14","","","","","",""
"Type-0","Kurasame","","MAG +10","MAG +10","Dexterity (6★)","14","","","","","","","",""
"Type-0","Kurasame","","MAG +10","MAG +10","Dexterity (6★)","5","","","","","","","",""
"Type-0","Kurasame","","MAG +10","MAG +10","Dexterity (6★)","10","","","","","","","",""
"Type-0","Kurasame","","MAG +10","MAG +10","Dexterity (6★)","7","","","","","","","",""
"Type-0","Kurasame","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"Type-0","Kurasame","","RES +10","RES +10","Spirit (6★)","14","Dexterity (6★)","7","","","","","",""
"Type-0","Kurasame","","RES +10","RES +10","Spirit (6★)","9","Dexterity (6★)","3","","","","","",""
"Type-0","Kurasame","","RES +10","RES +10","Spirit (6★)","3","Dexterity (6★)","1","","","","","",""
"Type-0","Kurasame","","RES +10","RES +10","Spirit (6★)","4","Dexterity (6★)","2","","","","","",""
"Type-0","Kurasame","","MND +10","MND +10","Spirit (6★)","3","","","","","","","",""
"Type-0","Kurasame","","MND +10","MND +10","Spirit (6★)","7","","","","","","","",""
"Type-0","Kurasame","","MND +10","MND +10","Spirit (6★)","5","","","","","","","",""
"Type-0","Kurasame","","MND +10","MND +10","Spirit (6★)","3","","","","","","","",""
"Type-0","Kurasame","","MND +10","MND +10","Spirit (6★)","14","","","","","","","",""
"Type-0","Kurasame","","MND +10","MND +10","Spirit (6★)","9","","","","","","","",""
"Type-0","Kurasame","","HP +100","HP +100","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Type-0","Kurasame","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Type-0","Kurasame","","HP +300","HP +300","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Type-0","Kurasame","","HP +400","HP +400","Spirit (6★)","13","Dexterity (6★)","13","Vitality (6★)","13","","","",""
"Type-0","Kurasame","","SPD +10","SPD +10","Spirit (6★)","2","Vitality (6★)","1","","","","","",""
"Type-0","Kurasame","","","PHY and BLK dam. +6%","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Type-0","Kurasame","","Type-0 Bond","Increases ATK, DEF, MAG, RES and MND by 2/4/6/8/10% if there are 1/2/3/4/5 Type-0 characters in the party","Spirit (6★)","16","Dexterity (6★)","16","Vitality (6★)","16","","","",""
"Type-0","Kurasame","","Cast Speed +8%","Cast speed +8%","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Type-0","Kurasame","","HP +1000","HP +1000","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"Type-0","Kurasame","","","Ice and Dark ability dam. +6%","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"Type-0","Kurasame","","Weakness Damage +4%","Increases damage dealt by 4% when exploiting elemental weakness","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Type-0","Kurasame","","","Type-0 Realm Damage Boost","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Type-0","Kurasame","","Anti-Damage 4%","Reduces physical or magical damage taken by 4%","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"Type-0","Kurasame","","","ATK +85","Spirit (6★)","17","Dexterity (6★)","17","Vitality (6★)","17","","","",""
"Type-0","Kurasame","","","MAG +85","Spirit (6★)","17","Dexterity (6★)","17","Vitality (6★)","17","","","",""
"Type-0","Kurasame","","Arcane Boreal Blade","Hero Ability","Spirit (6★)","30","Dexterity (6★)","30","Vitality (6★)","30","Record Sapphire","100","",""
"Type-0","Kurasame","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Type-0","Kurasame","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Beyond","Rain","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"Beyond","Rain","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"Beyond","Rain","","ATK +10","ATK +10","Vitality (6★)","7","","","","","","","",""
"Beyond","Rain","","ATK +10","ATK +10","Vitality (6★)","9","","","","","","","",""
"Beyond","Rain","","ATK +10","ATK +10","Vitality (6★)","14","","","","","","","",""
"Beyond","Rain","","ATK +10","ATK +10","Vitality (6★)","20","","","","","","","",""
"Beyond","Rain","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"Beyond","Rain","","ATK +10","ATK +10","Vitality (6★)","5","","","","","","","",""
"Beyond","Rain","","ATK +10","ATK +10","Vitality (6★)","7","","","","","","","",""
"Beyond","Rain","","ATK +10","ATK +10","Vitality (6★)","9","","","","","","","",""
"Beyond","Rain","","DEF +10","DEF +10","Dexterity (6★)","1","Vitality (6★)","3","","","","","",""
"Beyond","Rain","","DEF +10","DEF +10","Dexterity (6★)","3","Vitality (6★)","6","","","","","",""
"Beyond","Rain","","DEF +10","DEF +10","Dexterity (6★)","5","Vitality (6★)","10","","","","","",""
"Beyond","Rain","","DEF +10","DEF +10","Dexterity (6★)","5","Vitality (6★)","10","","","","","",""
"Beyond","Rain","","DEF +10","DEF +10","Dexterity (6★)","7","Vitality (6★)","14","","","","","",""
"Beyond","Rain","","RES +10","RES +10","Spirit (6★)","4","Dexterity (6★)","2","","","","","",""
"Beyond","Rain","","RES +10","RES +10","Spirit (6★)","6","Dexterity (6★)","3","","","","","",""
"Beyond","Rain","","RES +10","RES +10","Spirit (6★)","10","Dexterity (6★)","5","","","","","",""
"Beyond","Rain","","RES +10","RES +10","Spirit (6★)","14","Dexterity (6★)","7","","","","","",""
"Beyond","Rain","","HP +100","HP +100","Spirit (6★)","1","Dexterity (6★)","1","Vitality (6★)","1","","","",""
"Beyond","Rain","","HP +100","HP +100","Spirit (6★)","2","Dexterity (6★)","2","Vitality (6★)","2","","","",""
"Beyond","Rain","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Beyond","Rain","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Beyond","Rain","","HP +100","HP +100","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Beyond","Rain","","HP +200","HP +200","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Beyond","Rain","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Rain","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Rain","","","Spellblade dam. +6%","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"Beyond","Rain","","HP +400","HP +400","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Rain","","SPD +10","SPD +10","Spirit (6★)","5","Vitality (6★)","10","","","","","",""
"Beyond","Rain","","","PHY dam. +6%","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Beyond","Rain","","Cast Speed +8%","Cast speed +8%","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Rain","","HP +1000","HP +1000","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Beyond","Rain","","","ATK +160","Spirit (6★)","32","Dexterity (6★)","32","Vitality (6★)","32","","","",""
"Beyond","Rain","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Beyond","Rain","","Core/Beyond Bond","Increases ATK, DEF, MAG, RES and MND by 2/4/6/8/10% if there are 1/2/3/4/5 Core/Beyond characters in the party","Spirit (6★)","16","Dexterity (6★)","16","Vitality (6★)","16","","","",""
"Beyond","Rain","","Soul Prominence","Hero Ability","Spirit (6★)","30","Dexterity (6★)","30","Vitality (6★)","30","Record Sapphire","100","",""
"Beyond","Rain","","Weakness Damage +4%","Increases damage dealt by 4% when exploiting elemental weakness","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Beyond","Rain","","","Core/Beyond Realm Damage Boost","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Beyond","Rain","","Anti-Damage 4%","Reduces physical or magical damage taken by 4%","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"Beyond","Rain","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Beyond","Fina","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"Beyond","Fina","","ATK +10","ATK +10","Vitality (6★)","5","","","","","","","",""
"Beyond","Fina","","ATK +10","ATK +10","Vitality (6★)","7","","","","","","","",""
"Beyond","Fina","","ATK +10","ATK +10","Vitality (6★)","14","","","","","","","",""
"Beyond","Fina","","ATK +10","ATK +10","Vitality (6★)","9","","","","","","","",""
"Beyond","Fina","","DEF +10","DEF +10","Dexterity (6★)","1","Vitality (6★)","3","","","","","",""
"Beyond","Fina","","DEF +10","DEF +10","Dexterity (6★)","2","Vitality (6★)","4","","","","","",""
"Beyond","Fina","","DEF +10","DEF +10","Dexterity (6★)","5","Vitality (6★)","10","","","","","",""
"Beyond","Fina","","DEF +10","DEF +10","Dexterity (6★)","7","Vitality (6★)","14","","","","","",""
"Beyond","Fina","","MAG +10","MAG +10","Dexterity (6★)","14","","","","","","","",""
"Beyond","Fina","","MAG +10","MAG +10","Dexterity (6★)","5","","","","","","","",""
"Beyond","Fina","","MAG +10","MAG +10","Dexterity (6★)","10","","","","","","","",""
"Beyond","Fina","","MAG +10","MAG +10","Dexterity (6★)","7","","","","","","","",""
"Beyond","Fina","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"Beyond","Fina","","RES +10","RES +10","Spirit (6★)","14","Dexterity (6★)","7","","","","","",""
"Beyond","Fina","","RES +10","RES +10","Spirit (6★)","9","Dexterity (6★)","3","","","","","",""
"Beyond","Fina","","RES +10","RES +10","Spirit (6★)","3","Dexterity (6★)","1","","","","","",""
"Beyond","Fina","","RES +10","RES +10","Spirit (6★)","4","Dexterity (6★)","2","","","","","",""
"Beyond","Fina","","MND +10","MND +10","Spirit (6★)","3","","","","","","","",""
"Beyond","Fina","","MND +10","MND +10","Spirit (6★)","7","","","","","","","",""
"Beyond","Fina","","MND +10","MND +10","Spirit (6★)","5","","","","","","","",""
"Beyond","Fina","","MND +10","MND +10","Spirit (6★)","3","","","","","","","",""
"Beyond","Fina","","MND +10","MND +10","Spirit (6★)","14","","","","","","","",""
"Beyond","Fina","","MND +10","MND +10","Spirit (6★)","9","","","","","","","",""
"Beyond","Fina","","HP +100","HP +100","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Beyond","Fina","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Fina","","HP +300","HP +300","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Beyond","Fina","","WHT Healing +6%","WHT actions restore 6% more HP","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Beyond","Fina","","HP +400","HP +400","Spirit (6★)","13","Dexterity (6★)","13","Vitality (6★)","13","","","",""
"Beyond","Fina","","SPD +10","SPD +10","Spirit (6★)","2","Vitality (6★)","1","","","","","",""
"Beyond","Fina","","White Magic Damage +6%","White Magic abilities deal 6% more damage","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"Beyond","Fina","","Cast Speed +8%","Cast speed +8%","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Fina","","HP +1000","HP +1000","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"Beyond","Fina","","","MND +170","Spirit (6★)","34","Dexterity (6★)","34","Vitality (6★)","34","","","",""
"Beyond","Fina","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Beyond","Fina","","Core/Beyond Bond","Increases ATK, DEF, MAG, RES and MND by 2/4/6/8/10% if there are 1/2/3/4/5 Core/Beyond characters in the party","Spirit (6★)","16","Dexterity (6★)","16","Vitality (6★)","16","","","",""
"Beyond","Fina","","Blossom Heart","Hero Ability","Spirit (6★)","30","Dexterity (6★)","30","Vitality (6★)","30","Record Sapphire","100","",""
"Beyond","Fina","","Weakness Damage +4%","Increases damage dealt by 4% when exploiting elemental weakness","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Beyond","Fina","","WHT Healing +6%","WHT actions restore 6% more HP","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Beyond","Fina","","Anti-Damage 4%","Reduces physical or magical damage taken by 4%","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"Beyond","Fina","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Beyond","Lasswell","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"Beyond","Lasswell","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"Beyond","Lasswell","","ATK +10","ATK +10","Vitality (6★)","7","","","","","","","",""
"Beyond","Lasswell","","ATK +10","ATK +10","Vitality (6★)","9","","","","","","","",""
"Beyond","Lasswell","","ATK +10","ATK +10","Vitality (6★)","14","","","","","","","",""
"Beyond","Lasswell","","ATK +10","ATK +10","Vitality (6★)","20","","","","","","","",""
"Beyond","Lasswell","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"Beyond","Lasswell","","ATK +10","ATK +10","Vitality (6★)","5","","","","","","","",""
"Beyond","Lasswell","","ATK +10","ATK +10","Vitality (6★)","7","","","","","","","",""
"Beyond","Lasswell","","ATK +10","ATK +10","Vitality (6★)","9","","","","","","","",""
"Beyond","Lasswell","","DEF +10","DEF +10","Dexterity (6★)","1","Vitality (6★)","3","","","","","",""
"Beyond","Lasswell","","DEF +10","DEF +10","Dexterity (6★)","3","Vitality (6★)","6","","","","","",""
"Beyond","Lasswell","","DEF +10","DEF +10","Dexterity (6★)","5","Vitality (6★)","10","","","","","",""
"Beyond","Lasswell","","DEF +10","DEF +10","Dexterity (6★)","5","Vitality (6★)","10","","","","","",""
"Beyond","Lasswell","","DEF +10","DEF +10","Dexterity (6★)","7","Vitality (6★)","14","","","","","",""
"Beyond","Lasswell","","RES +10","RES +10","Spirit (6★)","4","Dexterity (6★)","2","","","","","",""
"Beyond","Lasswell","","RES +10","RES +10","Spirit (6★)","6","Dexterity (6★)","3","","","","","",""
"Beyond","Lasswell","","RES +10","RES +10","Spirit (6★)","10","Dexterity (6★)","5","","","","","",""
"Beyond","Lasswell","","RES +10","RES +10","Spirit (6★)","14","Dexterity (6★)","7","","","","","",""
"Beyond","Lasswell","","HP +100","HP +100","Spirit (6★)","1","Dexterity (6★)","1","Vitality (6★)","1","","","",""
"Beyond","Lasswell","","HP +100","HP +100","Spirit (6★)","2","Dexterity (6★)","2","Vitality (6★)","2","","","",""
"Beyond","Lasswell","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Beyond","Lasswell","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Beyond","Lasswell","","HP +100","HP +100","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Beyond","Lasswell","","HP +200","HP +200","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Beyond","Lasswell","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Lasswell","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Lasswell","","","Samurai dam. +6%","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"Beyond","Lasswell","","HP +400","HP +400","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Lasswell","","SPD +10","SPD +10","Spirit (6★)","5","Vitality (6★)","10","","","","","",""
"Beyond","Lasswell","","","PHY dam. +6%","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Beyond","Lasswell","","Cast Speed +8%","Cast speed +8%","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Lasswell","","HP +1000","HP +1000","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Beyond","Lasswell","","","ATK +160","Spirit (6★)","32","Dexterity (6★)","32","Vitality (6★)","32","","","",""
"Beyond","Lasswell","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Beyond","Lasswell","","Core/Beyond Bond","Increases ATK, DEF, MAG, RES and MND by 2/4/6/8/10% if there are 1/2/3/4/5 Core/Beyond characters in the party","Spirit (6★)","16","Dexterity (6★)","16","Vitality (6★)","16","","","",""
"Beyond","Lasswell","","Blade Flash - Awakened","Hero Ability","Spirit (6★)","30","Dexterity (6★)","30","Vitality (6★)","30","Record Sapphire","100","",""
"Beyond","Lasswell","","Weakness Damage +4%","Increases damage dealt by 4% when exploiting elemental weakness","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Beyond","Lasswell","","","Core/Beyond Realm Damage Boost","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Beyond","Lasswell","","Anti-Damage 4%","Reduces physical or magical damage taken by 4%","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"Beyond","Lasswell","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Beyond","Reynn","","DEF +10","DEF +10","Dexterity (6★)","14","Vitality (6★)","7","","","","","",""
"Beyond","Reynn","","DEF +10","DEF +10","Dexterity (6★)","10","Vitality (6★)","5","","","","","",""
"Beyond","Reynn","","DEF +10","DEF +10","Dexterity (6★)","10","Vitality (6★)","5","","","","","",""
"Beyond","Reynn","","DEF +10","DEF +10","Dexterity (6★)","4","Vitality (6★)","2","","","","","",""
"Beyond","Reynn","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"Beyond","Reynn","","MAG +10","MAG +10","Dexterity (6★)","20","","","","","","","",""
"Beyond","Reynn","","MAG +10","MAG +10","Dexterity (6★)","9","","","","","","","",""
"Beyond","Reynn","","MAG +10","MAG +10","Dexterity (6★)","7","","","","","","","",""
"Beyond","Reynn","","MAG +10","MAG +10","Dexterity (6★)","5","","","","","","","",""
"Beyond","Reynn","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"Beyond","Reynn","","MAG +10","MAG +10","Dexterity (6★)","9","","","","","","","",""
"Beyond","Reynn","","MAG +10","MAG +10","Dexterity (6★)","7","","","","","","","",""
"Beyond","Reynn","","MAG +10","MAG +10","Dexterity (6★)","3","","","","","","","",""
"Beyond","Reynn","","MAG +10","MAG +10","Dexterity (6★)","14","","","","","","","",""
"Beyond","Reynn","","RES +10","RES +10","Spirit (6★)","14","Dexterity (6★)","7","","","","","",""
"Beyond","Reynn","","RES +10","RES +10","Spirit (6★)","10","Dexterity (6★)","5","","","","","",""
"Beyond","Reynn","","RES +10","RES +10","Spirit (6★)","6","Dexterity (6★)","3","","","","","",""
"Beyond","Reynn","","RES +10","RES +10","Spirit (6★)","6","Dexterity (6★)","3","","","","","",""
"Beyond","Reynn","","RES +10","RES +10","Spirit (6★)","3","Dexterity (6★)","1","","","","","",""
"Beyond","Reynn","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Beyond","Reynn","","HP +100","HP +100","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Beyond","Reynn","","HP +100","HP +100","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Beyond","Reynn","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Beyond","Reynn","","HP +100","HP +100","Spirit (6★)","2","Dexterity (6★)","2","Vitality (6★)","2","","","",""
"Beyond","Reynn","","HP +100","HP +100","Spirit (6★)","1","Dexterity (6★)","1","Vitality (6★)","1","","","",""
"Beyond","Reynn","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Reynn","","HP +300","HP +300","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Reynn","","","Ice dam. +6%","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Beyond","Reynn","","HP +400","HP +400","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Reynn","","SPD +10","SPD +10","Spirit (6★)","10","Vitality (6★)","5","","","","","",""
"Beyond","Reynn","","Core/Beyond Bond","Increases ATK, DEF, MAG, RES and MND by 2/4/6/8/10% if there are 1/2/3/4/5 Core/Beyond characters in the party","Spirit (6★)","16","Dexterity (6★)","16","Vitality (6★)","16","","","",""
"Beyond","Reynn","","Cast Speed +8%","Cast speed +8%","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Reynn","","HP +1000","HP +1000","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Beyond","Reynn","","","Ice ability dam. +6%","Spirit (6★)","14","Dexterity (6★)","14","Vitality (6★)","14","","","",""
"Beyond","Reynn","","","MAG +130","Spirit (6★)","32","Dexterity (6★)","32","Vitality (6★)","32","","","",""
"Beyond","Reynn","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Beyond","Reynn","","Weakness Damage +4%","Increases damage dealt by 4% when exploiting elemental weakness","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Beyond","Reynn","","","Core/Beyond Realm Damage Boost","Spirit (6★)","20","Dexterity (6★)","20","Vitality (6★)","20","","","",""
"Beyond","Reynn","","Anti-Damage 4%","Reduces physical or magical damage taken by 4%","Spirit (6★)","15","Dexterity (6★)","15","Vitality (6★)","15","","","",""
"Beyond","Reynn","","Arcane Knowledge","Magia EXP +400","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Beyond","Lann","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"Beyond","Lann","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"Beyond","Lann","","ATK +10","ATK +10","Vitality (6★)","7","","","","","","","",""
"Beyond","Lann","","ATK +10","ATK +10","Vitality (6★)","9","","","","","","","",""
"Beyond","Lann","","ATK +10","ATK +10","Vitality (6★)","14","","","","","","","",""
"Beyond","Lann","","ATK +10","ATK +10","Vitality (6★)","20","","","","","","","",""
"Beyond","Lann","","ATK +10","ATK +10","Vitality (6★)","3","","","","","","","",""
"Beyond","Lann","","ATK +10","ATK +10","Vitality (6★)","5","","","","","","","",""
"Beyond","Lann","","ATK +10","ATK +10","Vitality (6★)","7","","","","","","","",""
"Beyond","Lann","","ATK +10","ATK +10","Vitality (6★)","9","","","","","","","",""
"Beyond","Lann","","DEF +10","DEF +10","Dexterity (6★)","1","Vitality (6★)","3","","","","","",""
"Beyond","Lann","","DEF +10","DEF +10","Dexterity (6★)","3","Vitality (6★)","6","","","","","",""
"Beyond","Lann","","DEF +10","DEF +10","Dexterity (6★)","5","Vitality (6★)","10","","","","","",""
"Beyond","Lann","","DEF +10","DEF +10","Dexterity (6★)","5","Vitality (6★)","10","","","","","",""
"Beyond","Lann","","DEF +10","DEF +10","Dexterity (6★)","7","Vitality (6★)","14","","","","","",""
"Beyond","Lann","","RES +10","RES +10","Spirit (6★)","4","Dexterity (6★)","2","","","","","",""
"Beyond","Lann","","RES +10","RES +10","Spirit (6★)","6","Dexterity (6★)","3","","","","","",""
"Beyond","Lann","","RES +10","RES +10","Spirit (6★)","10","Dexterity (6★)","5","","","","","",""
"Beyond","Lann","","RES +10","RES +10","Spirit (6★)","14","Dexterity (6★)","7","","","","","",""
"Beyond","Lann","","HP +100","HP +100","Spirit (6★)","1","Dexterity (6★)","1","Vitality (6★)","1","","","",""
"Beyond","Lann","","HP +100","HP +100","Spirit (6★)","2","Dexterity (6★)","2","Vitality (6★)","2","","","",""
"Beyond","Lann","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Beyond","Lann","","HP +100","HP +100","Spirit (6★)","3","Dexterity (6★)","3","Vitality (6★)","3","","","",""
"Beyond","Lann","","HP +100","HP +100","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Beyond","Lann","","HP +200","HP +200","Spirit (6★)","5","Dexterity (6★)","5","Vitality (6★)","5","","","",""
"Beyond","Lann","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Lann","","HP +200","HP +200","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Lann","","HP +400","HP +400","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
"Beyond","Lann","","SPD +10","SPD +10","Spirit (6★)","5","Vitality (6★)","10","","","","","",""
"Beyond","Lann","","","PHY dam. +6%","Spirit (6★)","10","Dexterity (6★)","10","Vitality (6★)","10","","","",""
"Beyond","Lann","","Core/Beyond Bond","Increases ATK, DEF, MAG, RES and MND by 2/4/6/8/10% if there are 1/2/3/4/5 Core/Beyond characters in the party","Spirit (6★)","16","Dexterity (6★)","16","Vitality (6★)","16","","","",""
"Beyond","Lann","","Cast Speed +8%","Cast speed +8%","Spirit (6★)","7","Dexterity (6★)","7","Vitality (6★)","7","","","",""
